user_id,movie_id,watch_timestamp,watch_duration,completed,device_type,watch_hour,watch_day_of_week
U0424,M0864,2025-01-06 02:06:31.583464,71.6,False,Web,8,Thursday
U0424,M0812,2025-08-31 02:06:31.583464,93.96,True,SmartTV,20,Wednesday
U0424,M0785,2026-06-21 02:06:31.583464,73.46,False,SmartTV,12,Sunday
U0424,M0548,2026-01-13 02:06:31.583464,31.67,False,Mobile,17,Friday
U0424,M0939,2025-03-15 02:06:31.583464,17.92,False,Mobile,18,Friday
U0424,M0737,2025-04-27 02:06:31.583464,130.65,True,Tablet,15,Monday
U0424,M0845,2025-11-24 02:06:31.583464,32.68,False,Mobile,6,Monday
U0424,M0360,2025-05-30 02:06:31.583464,54.61,False,Web,20,Sunday
U0424,M0774,2026-06-02 02:06:31.583464,23.63,False,Mobile,3,Monday
U0424,M0623,2027-02-20 02:06:31.583464,108.83,True,Mobile,6,Sunday
U0424,M0383,2025-06-02 02:06:31.583464,63.69,False,Mobile,18,Wednesday
U0424,M0099,2024-11-23 02:06:31.583464,90.09,False,Web,2,Sunday
U0425,M0354,2023-04-10 02:06:31.583467,45.18,False,Tablet,19,Friday
U0425,M0516,2024-11-01 02:06:31.583467,110.82,False,Mobile,23,Saturday
U0425,M0779,2023-05-28 02:06:31.583467,79.76,False,SmartTV,7,Friday
U0425,M0499,2024-04-14 02:06:31.583467,103.12,False,Tablet,14,Thursday
U0425,M0687,2025-02-26 02:06:31.583467,50.88,False,Tablet,5,Sunday
U0425,M0402,2024-10-21 02:06:31.583467,79.86,False,Web,2,Tuesday
U0425,M0802,2024-12-14 02:06:31.583467,91.13,True,Web,0,Saturday
U0425,M0065,2023-05-12 02:06:31.583467,50.4,False,Tablet,17,Tuesday
U0425,M0532,2024-04-05 02:06:31.583467,50.57,False,Web,21,Saturday
U0425,M0506,2024-08-05 02:06:31.583467,28.52,False,Mobile,16,Tuesday
U0425,M0572,2023-11-28 02:06:31.583467,25.59,False,SmartTV,20,Friday
U0425,M0969,2025-03-18 02:06:31.583467,73.32,False,Tablet,22,Monday
U0425,M0069,2023-04-09 02:06:31.583467,51.46,False,Tablet,7,Friday
U0426,M0793,2023-08-23 02:06:31.583469,117.55,False,Tablet,3,Wednesday
U0426,M0189,2025-10-16 02:06:31.583469,34.96,False,Mobile,17,Wednesday
U0426,M0300,2023-07-04 02:06:31.583469,27.66,False,Mobile,2,Sunday
U0426,M0400,2024-06-29 02:06:31.583469,76.16,False,Mobile,10,Thursday
U0426,M0823,2025-07-02 02:06:31.583469,37.48,False,Tablet,15,Monday
U0426,M0720,2024-11-02 02:06:31.583469,19.94,False,SmartTV,1,Sunday
U0426,M0354,2023-10-25 02:06:31.583469,12.57,False,SmartTV,16,Thursday
U0426,M0327,2024-01-27 02:06:31.583469,113.72,False,Web,1,Wednesday
U0426,M0153,2024-08-02 02:06:31.583469,77.09,False,SmartTV,7,Saturday
U0426,M0549,2025-07-09 02:06:31.583469,6.35,False,Tablet,0,Thursday
U0426,M0113,2024-05-27 02:06:31.583469,68.66,False,Tablet,3,Friday
U0426,M0268,2025-08-14 02:06:31.583469,71.25,False,Web,19,Thursday
U0426,M0817,2025-01-12 02:06:31.583469,101.62,True,Tablet,10,Wednesday
U0426,M0584,2025-04-12 02:06:31.583469,95.9,False,Mobile,6,Thursday
U0426,M0403,2023-12-19 02:06:31.583469,89.67,False,Tablet,15,Wednesday
U0426,M0344,2025-02-17 02:06:31.583469,46.64,False,Web,10,Tuesday
U0426,M0902,2024-06-11 02:06:31.583469,54.24,False,SmartTV,11,Thursday
U0426,M0263,2025-03-11 02:06:31.583469,38.62,False,Web,21,Sunday
U0427,M0009,2026-08-15 02:06:31.583471,88.97,False,SmartTV,10,Tuesday
U0427,M0875,2025-12-24 02:06:31.583471,50.73,False,Mobile,22,Monday
U0427,M0716,2026-04-01 02:06:31.583471,56.16,False,Mobile,3,Sunday
U0427,M0015,2024-04-10 02:06:31.583471,42.18,False,Tablet,15,Tuesday
U0427,M0160,2026-03-03 02:06:31.583471,32.73,False,Web,2,Wednesday
U0427,M0769,2025-04-01 02:06:31.583471,47.2,False,Tablet,15,Monday
U0427,M0676,2025-10-12 02:06:31.583471,52.23,False,Tablet,17,Monday
U0427,M0604,2026-09-06 02:06:31.583471,65.34,False,SmartTV,16,Saturday
U0427,M0031,2024-07-19 02:06:31.583471,83.18,True,SmartTV,8,Thursday
U0427,M0205,2024-11-13 02:06:31.583471,69.51,False,SmartTV,15,Wednesday
U0427,M0709,2025-05-22 02:06:31.583471,97.71,True,Mobile,7,Saturday
U0427,M0116,2024-10-19 02:06:31.583471,90.17,False,Web,12,Tuesday
U0427,M0652,2025-11-21 02:06:31.583471,34.85,False,SmartTV,17,Friday
U0427,M0968,2024-05-20 02:06:31.583471,33.76,False,Web,4,Wednesday
U0427,M0044,2026-02-12 02:06:31.583471,50.25,False,Mobile,10,Monday
U0427,M0660,2024-11-06 02:06:31.583471,104.41,False,Web,23,Thursday
U0427,M0215,2026-05-09 02:06:31.583471,67.58,False,SmartTV,12,Tuesday
U0427,M0893,2025-06-18 02:06:31.583471,60.04,False,SmartTV,5,Wednesday
U0427,M0869,2025-11-10 02:06:31.583471,114.86,False,SmartTV,14,Monday
U0427,M0045,2025-01-07 02:06:31.583471,16.09,False,Tablet,5,Saturday
U0427,M0492,2026-07-26 02:06:31.583471,102.11,False,Tablet,18,Thursday
U0428,M0199,2027-04-28 02:06:31.583474,87.82,False,Tablet,13,Saturday
U0428,M0231,2026-11-22 02:06:31.583474,26.46,False,SmartTV,20,Thursday
U0428,M0458,2024-09-14 02:06:31.583474,33.9,False,Web,20,Wednesday
U0428,M0979,2025-12-13 02:06:31.583474,70.23,False,Tablet,22,Tuesday
U0428,M0094,2025-10-17 02:06:31.583474,54.34,False,SmartTV,3,Sunday
U0428,M0066,2026-05-07 02:06:31.583474,19.64,False,Web,2,Sunday
U0428,M0842,2026-11-11 02:06:31.583474,68.75,False,SmartTV,22,Tuesday
U0428,M0642,2025-01-09 02:06:31.583474,80.78,False,Mobile,12,Tuesday
U0428,M0278,2025-08-11 02:06:31.583474,32.61,False,Web,23,Monday
U0428,M0917,2027-03-11 02:06:31.583474,66.93,False,Web,10,Wednesday
U0428,M0866,2025-05-31 02:06:31.583474,14.46,False,SmartTV,10,Friday
U0428,M0774,2027-02-25 02:06:31.583474,61.37,False,SmartTV,2,Wednesday
U0428,M0788,2026-10-13 02:06:31.583474,5.5,False,SmartTV,11,Thursday
U0428,M0262,2025-04-07 02:06:31.583474,8.96,False,SmartTV,16,Tuesday
U0428,M0435,2025-11-04 02:06:31.583474,65.44,False,Web,21,Wednesday
U0428,M0351,2027-01-28 02:06:31.583474,77.35,False,Web,14,Friday
U0428,M0637,2026-11-30 02:06:31.583474,78.61,False,Tablet,11,Thursday
U0428,M0463,2024-11-30 02:06:31.583474,47.83,False,Tablet,20,Tuesday
U0428,M0449,2024-11-22 02:06:31.583474,28.34,False,Web,1,Friday
U0428,M0179,2025-10-21 02:06:31.583474,22.97,False,Tablet,17,Wednesday
U0428,M0101,2025-09-19 02:06:31.583474,39.79,False,SmartTV,9,Thursday
U0428,M0160,2025-09-19 02:06:31.583474,11.03,False,SmartTV,6,Monday
U0428,M0068,2026-04-02 02:06:31.583474,27.59,False,Web,17,Thursday
U0428,M0553,2025-02-17 02:06:31.583474,72.81,False,Web,12,Thursday
U0428,M0194,2027-04-02 02:06:31.583474,95.39,False,SmartTV,12,Tuesday
U0428,M0850,2024-11-07 02:06:31.583474,60.56,False,SmartTV,0,Sunday
U0428,M0966,2026-03-10 02:06:31.583474,33.25,False,Mobile,3,Thursday
U0429,M0774,2023-07-11 02:06:31.583476,84.18,False,SmartTV,16,Sunday
U0429,M0756,2023-02-14 02:06:31.583476,27.43,False,SmartTV,22,Thursday
U0429,M0882,2023-12-16 02:06:31.583476,57.7,False,Web,21,Thursday
U0429,M0980,2023-11-15 02:06:31.583476,55.21,False,Mobile,13,Sunday
U0429,M0488,2023-10-03 02:06:31.583476,34.54,False,SmartTV,21,Monday
U0429,M0443,2023-09-22 02:06:31.583476,101.03,True,Mobile,22,Saturday
U0429,M0699,2023-05-11 02:06:31.583476,45.2,False,SmartTV,12,Thursday
U0429,M0266,2023-08-02 02:06:31.583476,112.73,True,SmartTV,16,Wednesday
U0429,M0058,2024-02-06 02:06:31.583476,106.88,False,Web,2,Wednesday
U0429,M0059,2025-03-09 02:06:31.583476,5.3,False,Web,14,Friday
U0429,M0417,2025-08-23 02:06:31.583476,130.74,True,Tablet,4,Tuesday
U0429,M0617,2025-08-04 02:06:31.583476,66.82,False,Mobile,3,Saturday
U0429,M0049,2023-02-01 02:06:31.583476,70.93,False,Tablet,2,Monday
U0429,M0973,2024-02-26 02:06:31.583476,81.44,False,Tablet,23,Monday
U0429,M0090,2025-02-26 02:06:31.583476,82.4,False,Mobile,5,Sunday
U0429,M0582,2024-03-04 02:06:31.583476,110.5,False,Web,13,Friday
U0429,M0109,2023-02-18 02:06:31.583476,81.69,False,Tablet,8,Friday
U0429,M0639,2024-12-06 02:06:31.583476,41.18,False,Mobile,23,Thursday
U0429,M0960,2025-07-31 02:06:31.583476,72.26,False,Web,8,Monday
U0430,M0371,2028-01-30 02:06:31.583478,7.76,False,Tablet,20,Thursday
U0430,M0635,2026-11-27 02:06:31.583478,45.88,False,Web,15,Sunday
U0430,M0318,2027-12-26 02:06:31.583478,30.03,False,SmartTV,2,Thursday
U0430,M0646,2026-05-10 02:06:31.583478,11.8,False,SmartTV,21,Wednesday
U0430,M0404,2025-10-21 02:06:31.583478,110.64,True,SmartTV,11,Wednesday
U0430,M0188,2027-06-17 02:06:31.583478,35.71,False,Mobile,14,Monday
U0430,M0319,2027-08-15 02:06:31.583478,15.62,False,Mobile,21,Thursday
U0430,M0510,2027-07-01 02:06:31.583478,28.3,False,Web,0,Tuesday
U0430,M0771,2026-01-22 02:06:31.583478,65.63,False,Mobile,11,Saturday
U0430,M0634,2027-12-26 02:06:31.583478,88.47,False,Tablet,13,Thursday
U0430,M0620,2025-08-22 02:06:31.583478,28.5,False,Web,7,Tuesday
U0430,M0633,2027-03-21 02:06:31.583478,31.24,False,Mobile,15,Sunday
U0430,M0940,2025-08-08 02:06:31.583478,35.12,False,Web,11,Wednesday
U0430,M0496,2027-06-10 02:06:31.583478,129.94,False,SmartTV,18,Sunday
U0430,M0214,2027-10-22 02:06:31.583478,60.02,False,SmartTV,9,Sunday
U0430,M0430,2027-07-03 02:06:31.583478,60.98,False,SmartTV,0,Sunday
U0430,M0542,2027-07-28 02:06:31.583478,21.73,False,Mobile,11,Sunday
U0430,M0130,2027-03-18 02:06:31.583478,24.19,False,Web,4,Monday
U0430,M0766,2027-09-30 02:06:31.583478,58.91,False,Tablet,17,Monday
U0430,M0300,2025-09-18 02:06:31.583478,104.03,True,SmartTV,13,Friday
U0430,M0605,2026-08-01 02:06:31.583478,26.36,False,Mobile,10,Sunday
U0431,M0696,2024-10-01 02:06:31.583481,66.57,False,SmartTV,22,Tuesday
U0431,M0666,2025-05-16 02:06:31.583481,80.15,False,Mobile,7,Friday
U0431,M0419,2025-06-02 02:06:31.583481,37.36,False,SmartTV,22,Sunday
U0431,M0531,2025-01-23 02:06:31.583481,53.23,False,SmartTV,15,Wednesday
U0431,M0042,2026-04-10 02:06:31.583481,52.03,False,SmartTV,7,Friday
U0431,M0195,2025-03-27 02:06:31.583481,70.97,False,Web,9,Monday
U0431,M0896,2026-09-19 02:06:31.583481,87.14,True,SmartTV,15,Saturday
U0431,M0727,2025-09-10 02:06:31.583481,57.66,False,SmartTV,19,Friday
U0431,M0294,2026-04-02 02:06:31.583481,37.11,False,Web,23,Friday
U0431,M0611,2024-08-23 02:06:31.583481,27.86,False,Mobile,16,Thursday
U0431,M0607,2026-05-21 02:06:31.583481,35.63,False,Mobile,9,Friday
U0431,M0927,2025-09-29 02:06:31.583481,88.22,False,SmartTV,18,Saturday
U0431,M0540,2024-09-20 02:06:31.583481,54.1,False,Mobile,10,Monday
U0431,M0488,2026-09-15 02:06:31.583481,101.47,False,Tablet,21,Monday
U0431,M0789,2025-07-12 02:06:31.583481,83.72,False,Web,3,Friday
U0431,M0210,2024-12-10 02:06:31.583481,91.42,True,Tablet,15,Tuesday
U0431,M0119,2024-11-19 02:06:31.583481,11.73,False,Mobile,15,Wednesday
U0431,M0279,2025-05-26 02:06:31.583481,39.02,False,SmartTV,18,Monday
U0431,M0891,2026-07-13 02:06:31.583481,11.68,False,Mobile,15,Wednesday
U0431,M0906,2026-12-26 02:06:31.583481,42.41,False,Mobile,6,Saturday
U0431,M0343,2025-04-23 02:06:31.583481,44.33,False,Web,16,Thursday
U0431,M0806,2025-07-07 02:06:31.583481,104.34,False,Tablet,6,Thursday
U0431,M0166,2025-05-31 02:06:31.583481,98.41,False,Tablet,12,Thursday
U0431,M0344,2027-03-30 02:06:31.583481,5.56,False,SmartTV,7,Thursday
U0431,M0385,2025-08-26 02:06:31.583481,97.58,False,Web,15,Wednesday
U0431,M0775,2024-11-18 02:06:31.583481,21.05,False,Mobile,17,Monday
U0431,M0137,2025-02-17 02:06:31.583481,58.57,False,SmartTV,16,Saturday
U0431,M0184,2025-01-08 02:06:31.583481,47.54,False,SmartTV,17,Saturday
U0432,M0790,2025-12-29 02:06:31.583483,59.2,False,Web,0,Wednesday
U0432,M0352,2023-12-15 02:06:31.583483,48.73,False,Web,3,Thursday
U0432,M0167,2023-05-26 02:06:31.583483,29.55,False,Web,15,Thursday
U0432,M0952,2024-05-24 02:06:31.583483,21.43,False,Tablet,13,Friday
U0432,M0229,2024-02-28 02:06:31.583483,116.53,True,Mobile,6,Saturday
U0432,M0598,2025-06-04 02:06:31.583483,17.56,False,SmartTV,12,Thursday
U0432,M0634,2024-10-24 02:06:31.583483,12.74,False,Web,4,Wednesday
U0432,M0004,2025-09-08 02:06:31.583483,93.23,False,Mobile,7,Wednesday
U0432,M0811,2024-01-12 02:06:31.583483,65.32,False,Web,5,Friday
U0432,M0510,2025-09-03 02:06:31.583483,124.43,False,SmartTV,19,Tuesday
U0432,M0901,2023-05-19 02:06:31.583483,23.47,False,Web,7,Friday
U0432,M0264,2024-05-17 02:06:31.583483,17.97,False,Tablet,1,Friday
U0432,M0296,2025-03-07 02:06:31.583483,60.29,False,Web,6,Tuesday
U0432,M0544,2025-01-11 02:06:31.583483,79.83,False,Tablet,7,Wednesday
U0432,M0240,2025-04-28 02:06:31.583483,115.98,False,Mobile,2,Wednesday
U0432,M0012,2025-01-31 02:06:31.583483,83.47,False,Tablet,23,Wednesday
U0432,M0580,2024-08-16 02:06:31.583483,107.49,True,Web,23,Thursday
U0432,M0546,2023-11-30 02:06:31.583483,92.54,False,Tablet,14,Monday
U0433,M0926,2025-04-27 02:06:31.583485,95.67,False,Mobile,18,Thursday
U0433,M0083,2025-10-31 02:06:31.583485,45.26,False,Web,11,Sunday
U0433,M0759,2026-10-07 02:06:31.583485,48.64,False,Web,18,Thursday
U0433,M0215,2027-03-14 02:06:31.583485,58.17,False,Tablet,3,Sunday
U0433,M0019,2027-02-25 02:06:31.583485,8.52,False,SmartTV,21,Wednesday
U0433,M0865,2024-08-09 02:06:31.583485,33.18,False,SmartTV,12,Friday
U0433,M0533,2027-01-30 02:06:31.583485,102.33,False,Mobile,1,Friday
U0433,M0272,2026-12-22 02:06:31.583485,83.8,False,Web,3,Saturday
U0433,M0043,2026-06-09 02:06:31.583485,62.53,False,Web,13,Friday
U0433,M0652,2026-05-04 02:06:31.583485,39.42,False,SmartTV,1,Thursday
U0433,M0040,2026-12-12 02:06:31.583485,76.59,False,SmartTV,3,Saturday
U0433,M0914,2025-12-15 02:06:31.583485,58.02,False,Tablet,21,Thursday
U0433,M0622,2026-10-18 02:06:31.583485,11.87,False,Tablet,18,Friday
U0433,M0836,2024-10-30 02:06:31.583485,63.92,False,Tablet,5,Tuesday
U0433,M0958,2025-09-12 02:06:31.583485,34.92,False,Mobile,3,Monday
U0433,M0184,2025-04-15 02:06:31.583485,69.37,False,Web,14,Friday
U0433,M0123,2027-02-13 02:06:31.583485,99.42,False,Tablet,3,Tuesday
U0433,M0248,2025-08-17 02:06:31.583485,37.23,False,Tablet,22,Tuesday
U0433,M0715,2026-02-01 02:06:31.583485,100.37,False,SmartTV,18,Sunday
U0433,M0612,2024-11-16 02:06:31.583485,24.96,False,Tablet,17,Friday
U0433,M0418,2026-05-06 02:06:31.583485,123.06,False,Web,20,Tuesday
U0434,M0491,2023-10-05 02:06:31.583488,85.36,False,Mobile,19,Thursday
U0434,M0959,2023-02-09 02:06:31.583488,88.91,False,Web,3,Saturday
U0434,M0664,2024-12-26 02:06:31.583488,38.18,False,Web,11,Tuesday
U0434,M0328,2024-05-04 02:06:31.583488,61.89,False,Mobile,22,Sunday
U0434,M0482,2023-10-25 02:06:31.583488,32.26,False,Tablet,6,Monday
U0434,M0739,2024-07-09 02:06:31.583488,44.1,False,Tablet,15,Monday
U0434,M0346,2024-06-01 02:06:31.583488,83.78,False,Tablet,19,Sunday
U0434,M0437,2023-10-02 02:06:31.583488,31.49,False,Mobile,8,Saturday
U0434,M0752,2023-11-22 02:06:31.583488,5.29,False,Mobile,23,Saturday
U0434,M0064,2023-10-19 02:06:31.583488,8.88,False,Tablet,11,Thursday
U0434,M0793,2023-03-01 02:06:31.583488,24.11,False,Mobile,1,Saturday
U0434,M0069,2024-03-21 02:06:31.583488,42.71,False,Mobile,14,Sunday
U0434,M0080,2024-09-26 02:06:31.583488,49.69,False,Tablet,16,Saturday
U0434,M0633,2023-06-28 02:06:31.583488,28.24,False,Web,23,Sunday
U0435,M0538,2024-08-04 02:06:31.583490,23.87,False,SmartTV,23,Wednesday
U0435,M0333,2024-06-17 02:06:31.583490,139.0,True,Tablet,18,Sunday
U0435,M0807,2025-10-24 02:06:31.583490,92.6,False,Web,3,Sunday
U0435,M0884,2026-02-16 02:06:31.583490,84.61,False,Tablet,22,Tuesday
U0435,M0648,2026-01-05 02:06:31.583490,62.35,False,Web,8,Thursday
U0435,M0084,2025-10-16 02:06:31.583490,115.51,True,Tablet,17,Saturday
U0435,M0351,2026-05-16 02:06:31.583490,83.8,False,SmartTV,21,Thursday
U0435,M0377,2026-04-15 02:06:31.583490,11.79,False,Mobile,22,Wednesday
U0435,M0636,2024-04-06 02:06:31.583490,96.97,True,SmartTV,11,Saturday
U0435,M0887,2025-09-27 02:06:31.583490,80.79,False,Tablet,22,Sunday
U0435,M0302,2025-02-15 02:06:31.583490,58.88,False,Web,6,Saturday
U0435,M0764,2024-11-10 02:06:31.583490,5.21,False,Mobile,15,Wednesday
U0435,M0793,2026-05-04 02:06:31.583490,33.78,False,Mobile,8,Monday
U0435,M0010,2026-06-09 02:06:31.583490,89.76,True,Web,12,Sunday
U0435,M0318,2023-11-26 02:06:31.583490,10.3,False,Mobile,6,Monday
U0435,M0267,2024-11-18 02:06:31.583490,100.69,False,Tablet,14,Wednesday
U0435,M0953,2024-02-25 02:06:31.583490,52.94,False,Mobile,14,Monday
U0435,M0521,2024-03-04 02:06:31.583490,121.21,False,Tablet,3,Thursday
U0435,M0814,2024-12-10 02:06:31.583490,35.44,False,Web,0,Thursday
U0435,M0985,2026-03-09 02:06:31.583490,90.79,False,Web,5,Saturday
U0435,M0449,2025-01-08 02:06:31.583490,23.86,False,Mobile,22,Wednesday
U0435,M0453,2024-04-29 02:06:31.583490,58.96,False,Mobile,15,Saturday
U0435,M0954,2024-11-16 02:06:31.583490,61.06,False,SmartTV,5,Sunday
U0435,M0153,2026-03-20 02:06:31.583490,55.63,False,SmartTV,23,Wednesday
U0435,M0511,2024-08-11 02:06:31.583490,29.2,False,Mobile,12,Saturday
U0435,M0637,2024-05-21 02:06:31.583490,61.01,False,Web,16,Wednesday
U0435,M0282,2024-12-01 02:06:31.583490,37.53,False,Tablet,4,Wednesday
U0436,M0100,2024-12-06 02:06:31.583492,10.45,False,Web,12,Sunday
U0436,M0945,2025-01-25 02:06:31.583492,141.67,True,SmartTV,20,Monday
U0436,M0840,2025-09-02 02:06:31.583492,30.84,False,Mobile,12,Saturday
U0436,M0860,2026-04-21 02:06:31.583492,14.61,False,Web,1,Saturday
U0436,M0387,2026-01-14 02:06:31.583492,25.0,False,Mobile,7,Wednesday
U0436,M0805,2023-11-04 02:06:31.583492,84.87,False,Tablet,7,Monday
U0436,M0083,2026-03-08 02:06:31.583492,15.18,False,Mobile,22,Thursday
U0436,M0624,2024-11-01 02:06:31.583492,62.83,False,Tablet,10,Wednesday
U0436,M0592,2025-08-06 02:06:31.583492,5.51,False,SmartTV,23,Saturday
U0436,M0004,2024-04-05 02:06:31.583492,42.84,False,Mobile,22,Sunday
U0436,M0610,2024-11-29 02:06:31.583492,119.18,True,Web,7,Wednesday
U0436,M0804,2024-05-21 02:06:31.583492,75.49,False,Tablet,2,Thursday
U0436,M0513,2025-04-20 02:06:31.583492,73.44,False,Web,17,Monday
U0436,M0806,2024-06-06 02:06:31.583492,148.81,True,Mobile,10,Thursday
U0436,M0166,2024-05-21 02:06:31.583492,27.35,False,SmartTV,12,Sunday
U0436,M0728,2026-01-07 02:06:31.583492,66.07,False,Tablet,9,Wednesday
U0437,M0377,2024-06-19 02:06:31.583494,89.37,False,SmartTV,13,Monday
U0437,M0927,2024-06-01 02:06:31.583494,20.13,False,Tablet,0,Saturday
U0437,M0902,2024-07-05 02:06:31.583494,96.97,False,Tablet,0,Wednesday
U0437,M0501,2026-03-28 02:06:31.583494,130.55,True,Web,1,Friday
U0437,M0159,2024-08-26 02:06:31.583494,60.31,False,Web,9,Monday
U0437,M0717,2023-11-21 02:06:31.583494,103.18,False,Web,21,Friday
U0437,M0557,2025-03-02 02:06:31.583494,112.35,False,Tablet,20,Tuesday
U0437,M0448,2026-02-24 02:06:31.583494,111.29,True,Tablet,19,Tuesday
U0437,M0734,2025-12-26 02:06:31.583494,49.62,False,Web,13,Monday
U0437,M0964,2023-08-19 02:06:31.583494,62.36,False,SmartTV,10,Saturday
U0437,M0957,2024-07-03 02:06:31.583494,11.1,False,Mobile,15,Sunday
U0437,M0550,2025-09-01 02:06:31.583494,102.25,True,Tablet,22,Wednesday
U0437,M0124,2023-09-30 02:06:31.583494,73.92,False,SmartTV,15,Friday
U0437,M0148,2024-03-27 02:06:31.583494,75.57,False,SmartTV,2,Sunday
U0437,M0042,2024-01-07 02:06:31.583494,58.77,False,SmartTV,8,Sunday
U0437,M0906,2025-12-20 02:06:31.583494,18.15,False,Web,16,Saturday
U0437,M0721,2023-08-04 02:06:31.583494,63.71,False,Tablet,13,Saturday
U0437,M0878,2023-12-25 02:06:31.583494,19.83,False,Web,13,Sunday
U0437,M0400,2023-10-14 02:06:31.583494,60.42,False,Tablet,2,Wednesday
U0437,M0710,2023-12-14 02:06:31.583494,122.57,True,Tablet,10,Tuesday
U0437,M0130,2023-12-16 02:06:31.583494,91.13,False,SmartTV,21,Sunday
U0437,M0822,2024-04-07 02:06:31.583494,136.13,True,Tablet,1,Saturday
U0437,M0620,2025-06-06 02:06:31.583494,52.46,False,Mobile,3,Wednesday
U0437,M0155,2025-01-05 02:06:31.583494,76.46,False,SmartTV,18,Saturday
U0437,M0914,2024-10-10 02:06:31.583494,10.81,False,Web,1,Sunday
U0437,M0642,2025-11-21 02:06:31.583494,87.48,False,Web,7,Thursday
U0437,M0892,2025-09-08 02:06:31.583494,88.55,False,Web,17,Saturday
U0437,M0414,2025-09-04 02:06:31.583494,105.9,True,Mobile,4,Thursday
U0438,M0543,2025-06-15 02:06:31.583497,18.91,False,SmartTV,0,Saturday
U0438,M0288,2024-01-19 02:06:31.583497,67.9,False,Mobile,10,Friday
U0438,M0537,2025-07-12 02:06:31.583497,95.68,False,Mobile,10,Sunday
U0438,M0807,2025-11-05 02:06:31.583497,137.91,True,Mobile,17,Monday
U0438,M0540,2024-10-05 02:06:31.583497,6.53,False,SmartTV,9,Saturday
U0438,M0857,2026-05-13 02:06:31.583497,8.42,False,Mobile,17,Sunday
U0438,M0058,2026-02-01 02:06:31.583497,18.67,False,Mobile,10,Thursday
U0438,M0818,2026-09-02 02:06:31.583497,80.58,False,Web,20,Friday
U0438,M0460,2026-01-11 02:06:31.583497,102.99,False,Tablet,18,Friday
U0438,M0430,2024-02-12 02:06:31.583497,66.38,False,Mobile,7,Monday
U0438,M0040,2024-04-13 02:06:31.583497,46.24,False,Tablet,18,Wednesday
U0438,M0523,2025-03-08 02:06:31.583497,6.76,False,SmartTV,20,Monday
U0438,M0751,2024-06-17 02:06:31.583497,88.76,True,Web,13,Thursday
U0438,M0424,2026-05-03 02:06:31.583497,54.96,False,Web,4,Friday
U0438,M0370,2024-05-01 02:06:31.583497,14.94,False,Web,18,Friday
U0438,M0064,2026-06-07 02:06:31.583497,25.38,False,SmartTV,1,Thursday
U0438,M0292,2026-04-21 02:06:31.583497,126.24,False,Web,18,Saturday
U0438,M0587,2026-01-15 02:06:31.583497,41.03,False,Mobile,5,Thursday
U0438,M0372,2024-01-09 02:06:31.583497,86.66,False,SmartTV,0,Tuesday
U0438,M0101,2024-08-21 02:06:31.583497,14.41,False,Web,23,Thursday
U0438,M0584,2025-01-17 02:06:31.583497,48.08,False,Web,15,Saturday
U0438,M0140,2026-07-16 02:06:31.583497,91.3,False,Tablet,12,Wednesday
U0438,M0083,2025-05-21 02:06:31.583497,69.13,False,Mobile,6,Monday
U0438,M0419,2024-10-23 02:06:31.583497,137.91,True,Web,1,Wednesday
U0438,M0028,2024-09-01 02:06:31.583497,104.03,True,Tablet,9,Saturday
U0439,M0099,2023-03-28 02:06:31.583499,56.16,False,Web,1,Friday
U0439,M0354,2024-01-14 02:06:31.583499,23.48,False,Web,6,Sunday
U0439,M0260,2025-06-11 02:06:31.583499,20.38,False,SmartTV,7,Monday
U0439,M0926,2024-04-12 02:06:31.583499,123.71,True,Web,23,Friday
U0439,M0662,2025-07-12 02:06:31.583499,42.42,False,Web,3,Tuesday
U0439,M0711,2024-02-12 02:06:31.583499,13.64,False,SmartTV,21,Sunday
U0439,M0163,2024-07-20 02:06:31.583499,54.76,False,Web,15,Wednesday
U0439,M0942,2023-11-09 02:06:31.583499,60.85,False,Mobile,16,Saturday
U0439,M0396,2022-12-29 02:06:31.583499,78.8,False,SmartTV,18,Tuesday
U0439,M0418,2023-10-31 02:06:31.583499,128.16,False,Mobile,16,Tuesday
U0439,M0688,2023-12-28 02:06:31.583499,47.41,False,Web,4,Saturday
U0439,M0816,2024-09-30 02:06:31.583499,60.68,False,Web,18,Friday
U0439,M0670,2025-07-23 02:06:31.583499,60.07,False,SmartTV,0,Thursday
U0439,M0215,2024-09-02 02:06:31.583499,50.19,False,Tablet,19,Tuesday
U0439,M0330,2023-06-16 02:06:31.583499,39.83,False,Tablet,4,Thursday
U0439,M0498,2024-03-06 02:06:31.583499,81.58,False,SmartTV,7,Thursday
U0439,M0070,2024-06-19 02:06:31.583499,36.57,False,SmartTV,15,Wednesday
U0439,M0089,2023-08-09 02:06:31.583499,100.6,True,Mobile,17,Tuesday
U0439,M0629,2024-09-03 02:06:31.583499,59.08,False,Web,10,Saturday
U0439,M0355,2024-04-10 02:06:31.583499,118.5,False,Mobile,5,Sunday
U0440,M0820,2027-07-27 02:06:31.583501,82.18,False,SmartTV,16,Monday
U0440,M0424,2025-03-19 02:06:31.583501,106.92,False,Tablet,2,Saturday
U0440,M0851,2027-09-11 02:06:31.583501,8.29,False,SmartTV,18,Wednesday
U0440,M0225,2025-12-25 02:06:31.583501,123.42,False,Mobile,4,Saturday
U0440,M0311,2026-01-18 02:06:31.583501,76.04,False,Web,8,Thursday
U0440,M0642,2025-08-04 02:06:31.583501,120.35,False,SmartTV,8,Monday
