timestamp,heart_rate,hrv,skin_temp,eda,spo2,respiratory_rate,steps,movement_intensity,activity_type,calories_burned,distance,sedentary_minutes,sleep_duration,rem_sleep,deep_sleep,light_sleep,sleep_score,sleep_interruptions,stress_score,readiness_score,mindfulness_minutes,ambient_light,ambient_noise,screen_time_minutes,typing_speed_wpm,social_interactions,location_type,emotion
2025-06-21 04:11,69.0,102.9,36.3,0.114,94,20.2,9112,0.04,cycling,2071,7.84,329,7.84,1.49,1.1,2.06,60,3,23,88,2,269,47,73,29,111,park,Happy
2025-06-22 10:40,66.4,89.4,35.9,0.113,100,19.0,4865,0.08,meditation,1707,4.07,386,8.96,1.5,2.03,2.53,85,3,12,79,5,273,83,178,23,66,home,Relaxed
2025-06-21 16:58,74.0,54.1,36.0,0.124,98,13.2,4803,0.09,none,2331,9.13,359,5.74,1.34,1.96,2.11,80,3,60,36,20,554,88,185,44,21,office,Tired
2025-06-22 07:39,87.7,22.7,35.9,0.231,94,17.5,5932,0.11,walking,2179,3.22,589,4.97,1.68,2.13,2.04,65,3,94,35,20,378,85,230,45,59,office,Stressed
2025-06-22 15:14,59.6,104.5,35.9,0.097,93,20.2,5735,0.11,meditation,2375,9.63,343,8.46,1.2,2.25,2.5,69,3,13,80,21,117,54,215,22,54,nature,Relaxed
2025-06-16 13:56,68.5,47.1,35.8,0.095,96,19.2,3802,0.06,sitting,1917,6.7,298,5.08,0.95,1.97,3.47,74,2,42,39,28,603,43,259,53,22,home,Sad
2025-06-18 10:54,71.9,65.5,36.4,0.142,97,17.7,3350,0.08,none,1880,9.51,298,5.0,0.93,2.28,2.18,94,2,53,38,15,341,66,262,49,37,office,Tired
2025-06-20 17:12,71.7,114.3,35.6,0.142,98,18.8,11288,0.09,cycling,2409,4.58,514,8.12,0.85,1.48,2.01,80,3,27,86,29,464,52,245,42,105,park,Happy
2025-06-17 13:49,80.3,73.2,35.6,0.126,94,18.4,3256,0.05,standing,2153,2.09,253,4.31,1.63,1.55,2.69,88,3,64,50,30,114,45,190,47,30,home,Tired
2025-06-21 15:37,80.2,64.1,36.3,0.128,94,16.9,4437,0.09,none,2158,4.13,537,4.08,1.62,2.16,3.1,91,1,68,51,11,289,69,93,43,39,home,Tired
2025-06-23 00:56,65.8,90.5,35.5,0.112,99,13.7,5213,0.05,yoga,2132,2.96,376,8.95,1.53,2.25,2.53,89,0,14,75,20,730,62,277,54,66,home,Relaxed
2025-06-19 00:35,71.1,109.5,35.9,0.128,95,21.6,12523,0.12,dancing,2988,3.52,554,8.14,1.64,1.49,2.21,98,4,30,87,14,502,83,231,41,144,gym,Happy
2025-06-21 21:40,61.7,40.9,35.6,0.104,99,17.9,2954,0.04,none,2267,14.8,567,6.41,1.07,1.68,2.59,65,0,59,43,26,517,47,262,29,19,home,Sad
2025-06-18 14:00,71.6,63.7,35.6,0.18,96,18.4,3519,0.12,none,2444,14.82,540,4.58,0.9,2.25,3.17,92,4,51,55,16,583,42,248,37,18,home,Tired
2025-06-16 10:16,72.4,91.8,36.5,0.104,97,15.9,12236,0.1,running,2975,14.3,391,8.88,1.0,1.01,2.64,94,4,11,86,16,192,30,92,24,161,beach,Happy
2025-06-19 20:12,81.9,80.0,35.9,0.13,95,18.6,2692,0.09,standing,1593,6.45,406,5.37,0.91,1.48,2.5,74,2,50,54,25,644,34,135,49,13,office,Tired
2025-06-21 20:50,72.5,65.7,35.9,0.142,97,15.7,4047,0.06,standing,1913,1.63,549,5.87,1.1,1.2,2.78,82,1,70,41,3,626,96,185,32,26,home,Tired
2025-06-20 03:53,84.1,60.3,35.8,0.176,96,16.1,3069,0.06,standing,2056,7.02,418,4.62,1.49,2.03,2.11,94,2,66,46,8,209,35,132,40,25,home,Tired
2025-06-19 06:27,77.5,50.0,36.1,0.165,97,12.5,2058,0.04,standing,1886,6.36,492,5.26,1.22,1.09,2.11,79,3,51,30,2,767,49,86,46,36,home,Tired
2025-06-19 16:19,70.9,105.7,36.4,0.14,100,20.6,14518,0.05,dancing,2836,11.63,516,8.77,1.55,2.22,2.45,59,3,19,84,19,264,60,107,49,165,park,Happy
2025-06-17 19:05,74.6,120.0,35.9,0.116,98,12.2,12069,0.05,running,1897,3.57,376,8.96,1.15,1.03,3.48,91,1,21,81,30,764,96,89,24,168,park,Happy
2025-06-16 12:08,61.8,54.5,36.3,0.099,99,21.8,1582,0.08,none,2292,11.86,306,5.87,0.97,1.93,3.06,78,4,51,36,3,594,44,213,44,21,home,Sad
2025-06-23 03:45,65.2,110.2,36.2,0.147,94,20.4,12099,0.12,cycling,1521,10.33,549,8.99,1.29,1.36,2.76,95,2,24,84,22,298,81,134,59,153,gym,Happy
2025-06-21 23:51,69.7,98.5,35.9,0.09,100,13.9,9775,0.09,dancing,2316,4.88,360,8.68,1.51,1.85,3.16,75,4,11,86,22,660,32,237,39,179,gym,Happy
2025-06-20 17:57,58.6,95.7,35.7,0.11,93,19.7,6023,0.09,meditation,2586,11.63,426,8.25,1.78,1.79,2.96,67,0,19,78,30,102,97,200,60,67,home,Relaxed
2025-06-17 06:47,93.4,32.9,36.2,0.31,93,20.6,4935,0.06,typing,1652,10.37,477,4.55,1.78,2.14,2.93,99,3,94,47,3,224,71,139,33,68,office,Stressed
2025-06-19 17:36,67.3,101.2,36.1,0.089,99,17.4,4055,0.1,meditation,1811,12.21,200,8.72,0.68,1.18,3.21,94,3,16,79,16,291,60,114,29,78,nature,Relaxed
2025-06-21 18:49,62.0,93.5,36.2,0.106,95,18.8,4177,0.08,yoga,2487,14.3,284,8.85,1.31,1.53,2.85,55,3,21,90,10,316,57,70,27,55,nature,Relaxed
2025-06-19 22:25,62.1,63.7,35.7,0.104,100,15.1,3349,0.05,none,2113,1.86,267,6.18,1.35,1.5,2.98,77,3,57,32,20,447,49,94,20,21,home,Sad
2025-06-18 04:44,69.7,40.7,36.5,0.077,96,14.0,2007,0.09,none,1796,9.81,502,5.72,1.17,2.09,2.11,73,1,55,40,30,190,100,209,52,0,home,Sad
2025-06-20 00:50,69.8,61.5,36.0,0.089,96,17.3,2096,0.07,sitting,1720,14.47,392,5.07,0.95,1.4,3.16,56,0,54,47,20,726,33,240,31,24,home,Sad
2025-06-18 17:20,73.2,113.6,35.9,0.112,94,20.7,12613,0.11,cycling,2781,10.48,243,8.97,0.92,2.2,2.79,65,1,29,89,19,517,34,231,21,145,beach,Happy
2025-06-20 22:05,106.7,40.8,36.4,0.373,99,15.2,5836,0.09,walking,1736,6.0,436,5.33,0.62,1.02,2.45,87,0,76,30,9,168,34,250,44,62,office,Stressed
2025-06-21 10:29,63.0,67.0,35.7,0.097,97,17.3,2614,0.07,none,2554,11.44,186,6.45,0.87,1.53,2.44,65,2,48,41,0,470,43,223,47,19,home,Sad
2025-06-21 18:14,59.0,107.7,36.4,0.085,100,15.1,4231,0.09,meditation,2833,9.22,252,8.53,0.86,2.3,3.5,91,4,29,99,30,732,77,124,25,78,home,Relaxed
2025-06-23 00:00,68.3,64.8,35.5,0.085,100,21.3,1831,0.09,sitting,2671,7.55,532,6.35,1.07,2.12,2.53,91,4,51,37,22,385,98,78,25,14,home,Sad
2025-06-20 01:22,67.2,104.2,35.7,0.129,94,14.4,9110,0.12,dancing,2350,4.21,530,7.89,1.72,1.13,3.18,90,2,13,94,11,469,83,189,58,127,park,Happy
2025-06-17 21:13,97.1,42.9,36.0,0.291,94,18.8,3442,0.07,walking,1890,8.73,242,4.96,1.65,2.09,2.33,98,1,81,37,18,426,96,260,53,54,office,Stressed
2025-06-17 05:58,59.3,95.2,35.9,0.102,99,21.7,5472,0.04,meditation,2774,9.77,538,8.66,0.6,1.19,3.14,57,0,14,81,18,257,91,65,27,67,nature,Relaxed
2025-06-16 06:55,70.4,93.1,35.7,0.108,98,14.2,9894,0.04,running,2807,13.38,180,7.54,0.85,2.28,2.29,70,2,29,100,24,400,97,190,24,132,beach,Happy
2025-06-20 00:49,96.8,22.6,36.0,0.359,96,18.5,4489,0.1,typing,2591,12.87,347,4.86,1.4,1.31,3.39,100,0,79,36,1,393,31,169,27,97,office,Stressed
2025-06-20 13:33,106.4,22.9,36.2,0.291,96,20.5,3234,0.03,walking,2083,8.14,392,5.44,0.63,1.32,2.97,89,1,82,48,17,789,43,197,34,56,office,Stressed
2025-06-22 00:10,72.5,115.3,36.2,0.114,100,17.0,12427,0.08,cycling,1743,10.96,390,8.79,1.29,2.48,2.24,75,3,27,99,7,741,34,232,53,117,gym,Happy
2025-06-19 08:25,81.7,74.7,36.3,0.175,100,14.5,3094,0.06,standing,2517,7.81,283,5.77,0.8,1.54,3.22,69,0,63,54,21,633,87,67,30,20,office,Tired
2025-06-19 04:38,61.4,93.9,36.4,0.106,93,17.7,4260,0.05,yoga,2438,7.53,434,8.46,0.73,2.11,2.93,87,4,16,84,14,695,69,123,43,53,nature,Relaxed
2025-06-22 14:22,68.2,58.2,35.9,0.106,94,21.4,3124,0.07,none,2825,13.78,330,6.27,0.86,1.32,2.06,55,2,52,51,26,420,90,259,58,9,home,Sad
2025-06-18 14:39,74.0,105.8,35.7,0.098,96,15.6,10974,0.05,dancing,2536,6.76,526,8.43,0.79,1.88,3.33,59,4,26,97,14,238,39,166,47,146,park,Happy
2025-06-19 22:06,65.8,115.5,36.3,0.136,97,15.0,10109,0.09,running,2358,14.14,233,8.13,1.0,1.01,2.23,83,4,28,80,2,584,51,250,48,167,park,Happy
2025-06-17 21:58,62.0,97.3,36.0,0.115,97,19.1,5231,0.07,yoga,1663,13.18,457,8.92,1.47,1.92,2.35,79,2,13,71,28,633,50,155,54,78,home,Relaxed
2025-06-20 10:12,94.9,45.3,36.1,0.315,99,16.6,5954,0.04,walking,2199,3.67,286,4.85,0.68,2.48,2.1,59,4,86,32,27,190,35,170,49,60,office,Stressed
2025-06-17 17:17,78.5,56.5,36.2,0.173,94,17.2,3329,0.08,none,1890,4.54,580,4.13,0.89,1.9,2.44,73,3,63,38,6,253,55,286,41,20,home,Tired
2025-06-19 06:35,92.4,21.4,36.0,0.37,96,15.2,3297,0.03,walking,2933,9.44,350,5.61,1.66,2.49,2.78,85,1,88,35,4,183,74,83,46,97,office,Stressed
2025-06-19 04:59,69.3,118.0,35.8,0.144,94,17.0,13434,0.09,dancing,1864,1.7,291,8.35,0.62,2.02,2.4,88,0,22,84,6,495,42,162,46,138,beach,Happy
2025-06-19 00:15,64.4,44.0,35.9,0.106,94,15.8,2572,0.05,none,1968,4.87,446,6.37,0.95,1.74,2.38,72,2,45,34,11,153,90,76,41,22,home,Sad
2025-06-18 23:02,69.4,52.2,36.1,0.1,93,14.2,2661,0.08,sitting,2264,8.88,420,5.87,1.29,2.16,3.17,58,0,41,48,19,750,66,132,26,18,home,Sad
2025-06-20 03:14,87.3,25.9,35.8,0.29,93,12.2,4921,0.06,walking,2609,8.66,252,5.39,1.18,1.34,3.18,99,2,94,50,11,320,39,290,44,58,office,Stressed
2025-06-16 16:38,60.8,48.3,35.6,0.104,93,18.0,3002,0.08,none,1514,10.83,510,5.64,0.87,1.86,2.15,97,4,53,45,11,667,71,158,27,18,home,Sad
2025-06-19 17:44,72.8,103.1,35.6,0.121,95,16.2,14971,0.09,dancing,1648,2.28,598,7.82,1.46,2.32,2.32,69,0,25,80,28,463,42,129,49,161,gym,Happy
2025-06-22 06:00,69.7,114.1,36.1,0.118,94,19.1,11316,0.09,running,2567,8.26,186,7.61,1.37,1.23,2.34,56,3,13,80,10,478,67,82,58,126,gym,Happy
2025-06-18 21:38,61.9,41.1,36.2,0.074,95,17.3,2457,0.04,none,2273,4.53,284,6.19,0.99,1.24,3.25,77,2,53,50,24,339,70,254,22,17,home,Sad
2025-06-20 04:06,58.6,105.5,36.2,0.103,98,17.4,4836,0.07,light walk,2826,3.88,233,8.06,0.95,1.28,3.18,61,4,14,85,6,772,87,104,30,66,nature,Relaxed
2025-06-16 19:54,70.4,112.1,35.5,0.096,100,14.5,12347,0.1,cycling,1667,8.4,523,8.69,1.03,2.48,2.31,75,4,29,84,30,220,31,200,29,161,park,Happy
2025-06-19 16:44,77.0,71.7,35.5,0.135,93,14.1,4610,0.06,none,2566,12.02,329,5.43,1.06,2.39,2.56,56,4,60,39,0,509,82,274,49,23,home,Tired
2025-06-19 22:55,68.7,54.8,36.0,0.099,100,20.2,2161,0.08,none,2075,9.4,340,5.74,0.67,2.46,2.66,96,2,54,48,26,687,79,76,48,11,home,Sad
2025-06-19 22:10,65.1,58.4,36.3,0.072,95,13.6,2944,0.05,none,2303,5.72,511,6.44,1.62,2.5,3.01,57,0,40,34,0,506,85,246,55,4,home,Sad
2025-06-20 17:11,67.5,41.3,36.3,0.109,96,21.0,1209,0.05,sitting,2120,6.25,305,6.49,1.2,1.97,3.4,91,3,44,37,26,724,67,198,46,18,home,Sad
2025-06-22 04:37,62.3,59.1,35.5,0.088,100,15.7,1782,0.06,none,1957,9.33,299,6.04,0.66,1.48,2.11,70,3,60,53,25,297,57,111,29,3,home,Sad
2025-06-16 09:01,73.4,111.0,36.1,0.146,94,12.0,14363,0.1,dancing,1606,10.2,322,7.5,0.73,2.16,2.09,99,3,29,97,18,374,85,115,44,136,beach,Happy
2025-06-22 16:32,66.2,49.9,36.3,0.079,96,12.1,1045,0.11,none,2400,3.1,522,5.72,1.21,2.36,2.44,78,1,46,34,11,368,57,101,22,10,home,Sad
2025-06-21 14:57,60.5,41.0,35.9,0.072,96,19.5,3688,0.06,none,1508,7.64,262,5.35,0.78,1.05,2.31,64,3,41,37,13,119,53,111,32,5,home,Sad
2025-06-19 18:48,66.9,97.6,35.5,0.115,97,17.6,12887,0.05,running,2028,5.35,498,8.8,0.68,1.6,3.5,78,3,12,87,0,310,61,287,36,148,park,Happy
2025-06-17 22:00,76.2,75.6,35.6,0.168,93,19.8,4712,0.08,none,2368,13.94,287,5.9,0.71,2.16,3.38,77,0,57,50,4,247,66,116,51,28,office,Tired
2025-06-18 18:44,61.4,93.3,35.6,0.104,96,19.1,4756,0.11,light walk,2497,6.34,507,8.07,0.83,2.26,3.36,78,1,22,75,1,550,96,167,60,67,nature,Relaxed
2025-06-18 15:05,109.9,33.8,35.6,0.323,99,17.0,5749,0.1,walking,2333,12.19,241,5.5,1.21,2.44,3.22,82,0,76,35,18,360,42,260,43,50,office,Stressed
2025-06-18 12:42,60.7,106.7,35.7,0.082,96,17.0,4451,0.04,meditation,2421,10.11,496,9.0,0.78,1.5,2.05,91,4,30,87,25,629,94,157,57,66,home,Relaxed
2025-06-16 07:27,68.7,57.9,35.7,0.088,93,17.8,3627,0.08,none,2723,10.57,523,5.81,1.46,1.01,2.65,88,3,43,60,29,272,38,266,60,19,home,Sad
2025-06-18 06:10,99.3,23.7,36.2,0.383,96,13.5,5965,0.06,typing,2756,12.76,226,5.47,0.69,1.19,2.27,58,3,83,37,26,568,97,129,35,86,office,Stressed
2025-06-21 19:22,94.8,39.8,35.7,0.252,95,18.3,4815,0.08,walking,1767,3.87,518,5.03,0.93,1.48,2.16,67,4,93,48,12,156,75,178,47,89,office,Stressed
2025-06-20 10:10,78.2,55.4,36.5,0.179,98,18.5,3440,0.09,none,1554,11.83,490,5.27,0.66,1.51,3.46,77,1,63,30,0,800,89,94,31,35,home,Tired
2025-06-18 13:12,62.1,102.0,35.9,0.083,98,19.5,6684,0.05,light walk,2120,6.7,437,8.14,1.29,1.83,3.22,80,3,27,93,4,350,39,163,55,62,nature,Relaxed
2025-06-17 11:39,74.6,108.8,35.6,0.135,98,15.6,9692,0.06,running,2747,6.63,409,8.78,0.65,2.13,2.19,90,4,21,86,8,677,31,298,36,108,gym,Happy
2025-06-19 19:26,96.2,46.0,36.2,0.206,95,18.6,5112,0.06,typing,2235,6.27,464,5.89,1.15,1.89,3.48,80,4,96,50,17,495,73,108,28,83,office,Stressed
2025-06-18 06:54,74.7,53.3,36.3,0.163,100,16.2,4590,0.05,none,1913,10.85,327,5.8,0.87,1.83,2.6,69,3,51,50,18,588,35,83,32,11,home,Tired
2025-06-22 15:33,65.6,97.2,35.9,0.098,93,19.4,5626,0.08,meditation,2846,14.01,551,7.76,0.79,1.62,3.25,78,4,15,99,24,708,30,88,46,66,home,Relaxed
2025-06-16 14:38,78.0,52.1,36.1,0.173,98,20.9,3409,0.04,standing,2610,9.17,578,5.47,1.5,1.38,2.54,58,4,66,60,6,536,83,231,39,23,office,Tired
2025-06-16 14:36,79.4,56.1,36.1,0.178,99,13.1,3105,0.11,none,2175,3.38,316,5.79,1.78,1.71,2.96,85,3,52,54,0,502,56,286,60,13,home,Tired
2025-06-17 16:20,70.8,65.2,35.7,0.14,98,14.8,3016,0.1,none,2489,2.02,318,4.08,1.1,1.98,3.27,95,0,59,33,22,506,32,126,41,13,office,Tired
2025-06-20 22:25,60.5,56.7,35.7,0.099,94,18.0,3446,0.1,sitting,2772,5.87,501,5.61,0.64,2.4,3.34,77,3,55,40,29,199,52,159,46,19,home,Sad
2025-06-18 10:32,71.5,64.2,36.3,0.133,93,16.8,4443,0.08,standing,1903,13.89,186,4.4,1.16,1.95,2.58,70,1,67,55,25,570,41,259,43,32,home,Tired
2025-06-19 05:32,90.9,44.2,36.1,0.219,94,17.6,3494,0.08,typing,1694,6.18,448,5.15,0.79,1.21,3.0,83,4,95,38,21,333,92,178,37,65,office,Stressed
2025-06-19 21:50,61.8,103.3,36.4,0.103,98,12.1,5781,0.08,light walk,1578,6.77,238,8.02,1.05,1.28,2.97,70,2,25,83,29,219,84,278,51,67,nature,Relaxed
2025-06-21 00:28,71.3,65.0,36.1,0.171,99,17.7,4821,0.11,none,2653,8.35,362,4.39,1.25,2.14,3.04,97,2,57,38,20,420,50,145,33,32,office,Tired
2025-06-21 01:30,63.3,102.2,35.9,0.112,93,16.7,4022,0.07,light walk,1506,2.17,518,7.95,0.52,1.43,2.81,84,0,19,95,22,703,45,103,23,62,home,Relaxed
2025-06-18 16:09,108.2,32.8,36.3,0.246,93,13.2,5339,0.06,walking,1535,12.6,266,5.52,1.58,2.41,2.15,98,0,99,40,30,369,68,98,34,91,office,Stressed
2025-06-22 07:27,63.1,108.4,35.5,0.102,97,21.4,4848,0.11,meditation,2921,4.6,274,7.55,0.94,1.64,2.23,64,4,21,87,25,778,74,265,31,80,nature,Relaxed
2025-06-19 02:43,73.0,55.9,35.9,0.14,94,13.9,3942,0.12,standing,2867,12.7,425,5.06,1.55,1.25,3.29,97,2,55,33,16,108,43,150,23,33,home,Tired
2025-06-18 16:24,64.9,49.1,35.7,0.105,94,14.0,1525,0.1,none,1555,8.31,548,5.29,1.0,1.28,2.13,75,1,42,54,15,270,86,88,54,10,home,Sad
2025-06-22 15:28,63.3,62.8,35.9,0.098,99,16.8,1719,0.07,sitting,1865,10.64,244,6.26,1.24,1.24,2.71,89,4,57,38,13,722,31,130,28,18,home,Sad
2025-06-16 12:11,63.9,48.3,36.2,0.081,93,14.9,1797,0.1,none,2839,6.87,285,6.09,1.42,2.38,3.46,87,1,45,55,16,718,68,269,38,19,home,Sad
2025-06-21 18:55,92.0,32.6,35.9,0.278,93,19.4,4245,0.06,walking,2130,5.88,272,5.37,1.5,1.44,2.12,93,1,84,50,11,672,97,87,42,85,office,Stressed
2025-06-21 04:13,64.1,57.0,36.1,0.104,94,19.9,2870,0.07,none,2363,4.29,203,6.08,0.67,2.33,3.18,58,1,57,39,30,621,78,175,29,29,home,Sad
2025-06-20 05:58,82.4,77.3,35.7,0.165,96,19.9,3537,0.03,none,2002,8.27,279,5.06,0.73,2.3,3.32,60,1,57,41,28,478,80,248,26,11,office,Tired
2025-06-21 09:31,62.5,98.9,36.4,0.089,95,17.9,4634,0.06,meditation,2034,8.68,491,8.78,1.75,2.44,3.03,99,0,10,89,20,356,55,65,35,73,nature,Relaxed
2025-06-22 09:18,78.9,54.4,36.4,0.156,100,14.3,4306,0.11,none,2825,12.72,228,4.06,1.38,2.49,2.15,81,3,61,37,20,791,64,246,46,10,home,Tired
2025-06-22 16:07,74.1,63.9,36.2,0.149,93,15.8,3213,0.09,standing,1557,5.28,599,4.28,0.91,1.43,2.69,92,0,65,33,21,368,40,130,22,18,home,Tired
2025-06-21 13:48,63.2,66.4,35.8,0.071,93,19.7,2942,0.09,none,1926,13.48,227,5.07,0.75,1.39,3.13,78,2,52,37,4,301,94,193,57,10,home,Sad
2025-06-16 22:30,109.6,43.3,36.2,0.399,95,14.9,5997,0.04,typing,1823,3.46,417,5.75,0.69,1.67,2.82,89,4,78,50,0,234,74,267,48,97,office,Stressed
2025-06-21 20:04,70.0,91.5,35.9,0.097,98,18.5,9558,0.07,cycling,2365,9.26,436,8.0,0.93,1.88,3.44,94,4,21,82,8,538,92,164,52,140,gym,Happy
2025-06-19 19:10,102.0,31.7,35.7,0.298,100,17.0,3809,0.04,walking,2355,14.01,530,5.04,1.52,2.45,2.67,88,2,93,45,6,584,59,292,44,70,office,Stressed
2025-06-18 20:35,97.9,22.2,35.6,0.373,99,20.5,4834,0.09,walking,1941,11.25,316,5.95,0.89,1.97,2.32,81,2,97,33,15,752,49,252,36,88,office,Stressed
2025-06-22 12:41,107.6,32.4,36.4,0.398,100,21.4,4699,0.07,walking,1832,3.99,544,5.5,0.61,1.15,3.22,81,4,85,42,6,495,33,170,22,65,office,Stressed
2025-06-19 02:31,65.4,107.0,36.3,0.084,99,13.0,4898,0.08,meditation,1613,9.12,484,8.6,1.33,1.72,3.01,69,4,10,87,10,543,72,75,23,64,home,Relaxed
2025-06-18 11:55,108.6,25.4,36.4,0.398,98,21.0,4766,0.1,typing,2509,6.8,357,4.98,1.47,1.05,2.53,57,0,89,39,29,597,95,276,34,79,office,Stressed
2025-06-16 16:19,68.8,109.5,35.8,0.128,97,14.6,12888,0.06,cycling,2643,10.62,419,7.64,0.88,1.16,2.21,60,3,13,88,21,477,76,292,46,135,beach,Happy
2025-06-18 10:33,67.5,104.8,36.4,0.089,97,21.3,6724,0.11,yoga,2955,6.45,366,8.73,0.51,2.24,2.94,82,2,12,75,16,255,77,73,33,53,nature,Relaxed
2025-06-16 16:49,64.8,61.3,35.8,0.103,98,12.4,1287,0.06,sitting,2875,11.88,552,6.11,0.57,1.25,2.91,57,0,51,45,8,169,77,154,20,19,home,Sad
2025-06-18 12:54,72.2,61.9,36.4,0.123,93,15.2,4656,0.05,none,1580,11.78,480,5.15,1.3,1.39,2.26,94,3,70,59,6,691,57,80,28,35,home,Tired
2025-06-18 15:48,60.1,44.4,36.5,0.083,97,15.0,1350,0.09,none,2198,1.97,448,6.45,0.67,2.27,3.33,84,3,50,41,21,248,31,121,34,21,home,Sad
2025-06-17 18:15,103.8,42.4,36.3,0.28,99,21.3,4591,0.07,typing,2241,6.03,280,5.8,1.74,2.44,2.72,87,1,87,35,15,374,76,149,27,97,office,Stressed
2025-06-18 04:14,65.8,60.5,36.5,0.09,96,15.8,2816,0.11,none,2374,8.27,553,5.11,1.47,1.17,2.11,79,4,46,57,0,232,88,160,33,3,home,Sad
2025-06-21 06:53,78.1,56.0,35.6,0.161,96,16.9,4110,0.05,standing,1542,7.35,314,4.29,1.14,1.1,2.08,58,0,53,55,0,301,31,243,23,19,office,Tired
2025-06-17 10:29,65.0,53.2,35.6,0.088,98,15.3,1595,0.09,none,2202,4.32,335,5.63,1.07,1.17,2.22,80,0,52,36,2,373,65,107,21,6,home,Sad
2025-06-18 16:44,65.4,65.8,35.7,0.104,99,16.4,1665,0.06,sitting,2995,9.6,265,6.23,1.11,2.41,2.22,63,0,53,42,14,100,64,112,26,11,home,Sad
2025-06-18 03:50,60.8,66.6,36.3,0.084,94,20.4,2900,0.12,sitting,1527,13.48,243,6.17,0.66,1.85,2.07,56,3,41,39,10,270,49,280,35,8,home,Sad
2025-06-16 23:07,76.9,58.6,36.5,0.179,98,19.5,3027,0.12,none,2661,12.13,468,5.97,1.35,1.11,2.58,91,3,57,32,27,400,80,113,50,14,office,Tired
2025-06-17 17:47,64.6,59.1,36.0,0.077,98,18.9,1393,0.05,sitting,2403,4.85,443,5.69,0.89,1.99,3.42,87,0,49,30,25,566,83,69,39,4,home,Sad
2025-06-16 10:38,95.7,37.3,35.6,0.381,96,16.1,3032,0.04,walking,2480,13.55,484,5.03,1.29,1.38,2.23,93,1,77,33,20,309,51,265,53,61,office,Stressed
2025-06-19 16:33,59.0,103.5,36.4,0.12,96,21.6,4506,0.12,yoga,2637,9.36,417,8.67,0.69,1.48,2.87,84,4,28,75,0,292,39,244,31,78,home,Relaxed
2025-06-22 08:42,109.7,20.4,36.2,0.201,100,17.3,5915,0.09,typing,1716,14.8,538,4.94,1.19,1.24,3.44,99,4,76,32,12,147,62,82,56,78,office,Stressed
2025-06-17 17:52,97.6,39.9,35.9,0.248,95,15.2,5305,0.06,walking,2444,14.99,562,5.41,1.78,1.34,2.51,73,1,77,43,0,217,41,149,43,77,office,Stressed
2025-06-16 22:47,69.6,116.6,36.2,0.099,94,17.1,9116,0.09,cycling,2889,11.62,285,8.39,0.78,2.42,2.24,66,0,24,100,14,456,92,228,42,146,park,Happy
2025-06-21 10:01,69.9,101.4,35.8,0.145,96,15.5,13973,0.06,cycling,1865,5.11,512,8.59,1.04,1.3,2.16,85,4,10,97,26,127,59,162,40,146,park,Happy
2025-06-18 07:43,83.8,55.9,36.4,0.153,93,18.8,4223,0.11,none,2617,2.54,300,5.89,1.12,1.06,2.53,78,0,54,54,28,195,63,195,27,32,office,Tired
2025-06-22 19:32,68.6,46.9,36.2,0.072,96,20.2,2457,0.06,sitting,2528,3.12,270,5.97,1.76,1.01,3.01,57,1,47,57,8,452,33,212,20,27,home,Sad
2025-06-21 01:50,97.9,40.6,35.7,0.339,96,12.3,4319,0.09,typing,2176,6.18,227,5.47,0.57,2.46,3.46,79,3,97,49,11,323,88,196,48,96,office,Stressed
2025-06-16 18:57,69.6,41.7,36.5,0.081,97,20.7,3069,0.04,sitting,2952,2.35,212,5.28,0.67,1.4,2.8,72,1,58,58,0,746,66,115,55,17,home,Sad
2025-06-17 15:54,71.3,65.6,36.1,0.168,98,16.6,3517,0.06,standing,1869,6.22,405,4.63,1.42,1.54,3.04,97,3,57,44,0,168,58,125,21,27,office,Tired
2025-06-19 11:14,63.1,55.6,36.4,0.101,99,12.5,2172,0.1,none,1999,14.81,222,6.28,0.56,1.87,3.46,62,2,50,43,21,474,38,240,45,4,home,Sad
2025-06-22 10:22,62.9,67.8,36.2,0.093,98,13.2,2908,0.04,none,1613,2.31,559,5.61,1.22,2.13,2.29,89,2,58,46,8,414,76,81,44,22,home,Sad
2025-06-20 05:15,65.6,114.4,36.4,0.121,93,13.1,9709,0.05,dancing,2789,4.76,366,8.14,1.18,1.7,2.85,66,3,19,83,6,361,60,67,29,162,beach,Happy
2025-06-21 12:03,67.1,94.9,36.2,0.113,99,20.1,9021,0.04,dancing,1602,5.39,180,7.78,0.58,2.03,2.06,55,1,17,87,27,698,99,119,57,105,beach,Happy
2025-06-17 09:21,74.0,116.0,35.8,0.117,96,17.8,12126,0.1,dancing,1702,4.23,237,8.53,1.2,1.6,2.79,88,4,28,97,5,210,72,147,53,170,beach,Happy
2025-06-19 04:09,82.3,64.2,36.3,0.134,98,20.9,2227,0.04,none,1985,14.22,344,4.9,1.03,2.04,2.19,80,3,58,59,12,599,42,132,21,21,home,Tired
2025-06-16 19:01,68.3,45.7,36.3,0.078,94,14.1,3269,0.08,sitting,2515,7.33,454,5.97,1.2,1.08,3.28,89,3,44,52,11,239,66,154,54,10,home,Sad
2025-06-18 21:43,73.0,53.5,36.1,0.131,93,14.9,4101,0.08,none,1603,13.8,324,5.23,1.62,2.36,2.73,100,4,70,56,8,188,80,237,58,29,office,Tired
